real_name,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
gen=1_member=0,0.9856767299523878,0.8148509544957135,1.9010945743609808,2.7035637250378843,0.9733390436094805,2.389489732068646,1.9952730793002966,2.1925423218584106,2.720833112516353,2.947167856175648
gen=1_member=1,1.6738513793487382,0.3817388901481002,2.190233292883887,1.377749620668588,2.8211297084662625,1.7561419812629062,0.4223223726222346,0.06653151345072267,1.1142977290022624,1.7205411299136517
gen=1_member=2,3.1092072557577386,0.31846897924139034,2.7120328575470505,1.1896359735919264,1.5264941181987959,0.7038837371697372,0.5509450321631771,1.1979188938200562,1.3053798320234749,1.6225286518199884
gen=1_member=3,2.5067266850240393,1.833748382618385,2.4875023957556,1.7319411778328646,0.45184010392494905,1.2516984595820613,1.9998555811893748,0.8114424613938727,0.765013920768333,0.8141068232407711
gen=1_member=4,1.7726350581441073,2.892682497276974,2.7996834016319077,1.7078577608854526,1.054070463700475,1.7962594469479611,1.6953092313652478,2.6519377737319934,0.10311777973772648,0.8714979844075178
gen=1_member=5,1.729109391434049,2.3557503173003265,0.5479853769547085,3.093776915465448,2.0731221805090554,0.5670827128986901,0.41200059534987155,1.4816545426141783,1.1858916141704974,1.5051386116743695
gen=1_member=6,1.453137436332971,1.2746100712948958,2.4344231390816526,0.9557853248779961,0.35447431798663015,0.4485287145495955,2.6713279464551674,2.73234405361449,1.7086491206843146,1.4127536118096164
gen=1_member=7,2.9817384348368687,1.8710877903278536,0.9205312500059569,2.879819068394281,1.2111913447138383,1.3694035332586894,2.5365756801378843,2.61828933642816,1.5332515176720667,0.3524898992084466
gen=1_member=8,1.2064269062580355,1.5659450973942912,0.28416624592529327,1.0308404783618992,1.2356880866792543,1.486849275711865,1.9199740971172865,2.957916630987437,2.7165555392232883,0.655203402750189
gen=1_member=9,1.1189278840041446,1.0073426877535205,2.165240301512891,2.625798978558801,1.380765282694832,1.2482927417999479,0.4523196632949691,0.5470618943423013,1.9661082142380668,1.2157179532102251
gen=1_member=10,0.9881844154863174,1.7178022533842086,2.543027052520956,1.0735644445240116,1.4134375746529597,1.4699870550394534,0.21118090489488914,1.5196514440350994,2.3467676624479497,0.9860974037080859
gen=1_member=11,0.33692789817910757,1.3149157628983337,3.023178373001517,2.7430353826936207,0.8927947261435499,0.6649432743638385,2.5049525274876028,0.6649912687531264,0.6994668837167403,1.5798988386505675
gen=1_member=12,2.0428734911797495,0.9018229740622078,2.478003455040206,0.2990125948461248,0.11850037421867124,2.935044151256902,0.5237825312364087,1.6923908951735387,2.1727383185616076,1.0642821537287772
gen=1_member=13,0.9150415135040869,1.4778129874120525,1.7123863550517295,1.367426176373673,3.0701292926789785,2.1098979185057773,0.26082932488668426,0.3500918342722658,2.0143365829981206,2.910948255085844
gen=1_member=14,2.059973115604102,1.821377709261272,1.0766202591289202,3.0159361958600206,2.1235596074828886,0.10228551069436503,0.844670991185246,2.035496249903739,1.1106124844360414,1.8854576978069284
gen=1_member=15,0.31457672803059195,1.9017879075585353,0.8060952843814057,2.749756803213381,0.08082917008316216,2.4024160665087386,1.0432940264134907,1.9164324939672812,0.44159197922317145,2.9627364978690367
gen=1_member=16,1.9287700125019174,1.3563325724740207,2.462176262870109,0.7939512627868093,1.387258373929845,3.0210376931573046,2.3235469468394756,0.03527923493278154,1.7688210741529082,2.8086704814213195
gen=1_member=17,0.8872189013107036,2.587544215673114,2.508251957769441,1.7009631360959676,1.8240850596575795,1.9059482344385272,0.444497419871596,0.9912003448308896,1.833532349268518,2.5652229333715444
gen=1_member=18,1.3662877824623727,2.564356782557213,0.4870912684879201,1.3218439041475947,1.8109191838650907,0.6611124830705104,0.4081369488041688,1.7330192175494323,1.1035739889567995,0.754882009546564
gen=1_member=19,2.6053712771320328,2.1409882075922773,2.026768209756469,0.6395315229102897,2.9260461767706722,0.130069039364405,0.9109435357735037,1.5904715292524425,2.5808258296398403,1.1026096153039662
gen=1_member=20,2.245636599482121,2.4331099993414798,1.6260510571385565,0.9654128518427937,1.0566710515867794,0.685023579540246,0.40370837902156437,0.43932837814614206,3.107787627201737,1.314365191582777
gen=1_member=21,1.3515042218960496,0.7364447278590146,2.877260390242169,2.4245682069061307,3.125876194350127,0.28287535600435876,1.120550954657572,1.9837880492928484,1.7448092728170468,0.5115983959029446
gen=1_member=22,2.5173974041194382,1.278647772413505,1.9824677381587943,1.4900085301306678,3.076958911765269,2.897580579827953,1.512177405976062,1.0784618224691016,2.4932790931691393,0.9045416629424204
gen=1_member=23,0.10139123914384596,0.7555683129684518,1.676500165019108,0.4249495947400325,1.3552137867585003,2.0098210654826723,3.078299272786877,1.50218168613329,1.4894466678093463,1.7513549167345264
gen=1_member=24,1.2852457694574846,0.45310815736603804,2.1863382453825837,1.009201406457341,1.8733019107726352,0.29431562831997293,1.8630064339562469,0.8407804007056149,1.3192974261510066,2.5560975623514732
gen=1_member=25,3.0213731192318463,1.7678729740499968,0.9830977573234284,1.898948864419358,1.849160277566989,0.1357227971652521,2.202572466130808,1.3792286159469296,2.284012633525339,1.4266807976196756
gen=1_member=26,0.8842428680015306,0.1435932632460793,2.9701563589790796,2.9523211820373487,0.46210162233968677,1.551531178685146,2.6912124279147633,0.875180231417266,3.075304947270666,2.5064504710771813
gen=1_member=27,1.812176817570188,2.9544045305946756,0.4982301142520371,0.6862363094455975,2.2402890748537096,0.20526225517218594,1.4799077828643037,1.9259794585361116,2.9514979187951913,3.0287013860592333
gen=1_member=28,0.3880258624001183,0.0726846357461958,3.0648319801016592,0.3743458089294724,2.702246167487172,0.06253380827264862,2.8683403889732415,1.5274970839201414,0.4810871956768877,1.8198146191187863
gen=1_member=29,1.6061131558275374,2.398250442440023,0.1688895225820075,0.474333375621899,0.9200054419144382,1.6471488666985206,1.149983297565917,2.0411033035386206,2.707626696199276,1.8960246800325367
gen=1_member=30,1.6966186707325028,1.4871049678855226,0.2039504345586782,1.798249707301449,2.706058552094145,1.2076479493424892,3.0019327130822733,2.6991315475181032,1.7562888809756405,0.4031497851165064
gen=1_member=31,0.8410408607123988,3.0698893722462595,0.8392453092386315,0.7010283234522078,2.02564416619664,1.3515778863623256,1.1133556887579725,2.724387547417518,0.08732152560751741,0.8221227992985809
gen=1_member=32,2.8220257975085614,1.8064594182913836,3.0483142964760805,2.579079479168748,0.25889092692507726,0.8486802377910353,2.4768589733530266,0.9472979944714582,1.8043467428339623,0.2934685838639578
gen=1_member=33,2.998705021347264,2.3432956381790997,1.9240492406219012,0.6653401971846574,1.7832531726723397,1.0695589962698673,0.23100567164409558,2.7372036743773087,3.0119874097332646,0.6646424425140042
gen=1_member=34,0.47103961531093597,0.12647335424712441,1.893992673408192,1.7394558310747732,1.7682115511131724,1.898074895896575,3.037248358557018,3.086152171953268,2.9469245652392697,1.9114917654550567
gen=1_member=35,3.128653298191399,1.0781295677313936,3.012621169063716,0.45839580381125816,1.1345542088244283,2.0674146669764126,0.824054095277289,0.1156536514126839,0.29187593021101566,1.8443114002660963
gen=1_member=36,2.9379599842248068,1.3790790932128834,1.325569867717924,2.7869595800587312,0.9128602296663982,1.7681976637563754,1.6906975156031325,1.6303788422292842,0.4555875916815695,0.8969068619357796
gen=1_member=37,0.25766456816108274,1.6267641964580446,0.46247516858975424,3.1018983056325844,2.954341181596461,2.3552019656107994,0.4629791889977316,0.09438191041441503,1.9243735143697638,1.73287626051782
gen=1_member=38,1.974281255943865,2.542901670103942,2.1945006043155706,1.4739566598608886,2.8045208697812387,0.6397299113830618,2.978413334491121,0.8002656650645567,3.0869260568069636,1.6860247372594483
gen=1_member=39,2.2181299138158406,1.4113716444377522,0.2140946761184208,3.0247194019686456,3.102997525005841,0.07736671674356929,1.7621559589023217,2.1796587349533825,1.9570223457203602,1.2663077137306205
gen=1_member=40,2.437018463308855,0.2071880226091677,2.86734477668974,0.9327285861338941,2.1028768135354907,2.555563488824389,0.8772189677554617,0.7793500025508306,2.5490638436074455,1.0960002794818822
gen=1_member=41,2.8953344382076214,1.185990048218004,1.1267892704668367,0.4093652540209522,1.5906682212907097,0.4419681243338751,1.3302671546684848,0.40930058637938593,0.4028252681670799,2.9879263949567765
gen=1_member=42,0.36131307251882533,1.2033223551357801,1.417439577780747,0.026817516648988158,1.3730721434853557,1.4147055855500126,2.8589232202582346,1.566681092524722,2.5762878015105564,0.10443080380226329
gen=1_member=43,2.8600193738687767,0.5273274003537806,0.9977206703054053,2.17383176545193,2.224654151493107,1.5546566103189587,0.6386933494183904,2.182821437755673,2.12911163274949,1.4863555467443694
gen=1_member=44,0.17791741402567599,2.6504342737839495,0.08207489834008848,0.9909163161387775,0.8214028664351615,2.9753945982492636,1.980475319933796,2.7849814402088633,2.8225056739506154,0.40670857059216725
gen=1_member=45,0.6322052865338432,0.4565433319794307,2.551634476319056,0.27163474880566524,1.5319436960226793,2.1309233872105784,1.6735096143481447,2.028039761105103,1.4493158445263559,0.20485130793417602
gen=1_member=46,1.3399851621736867,2.010208853993919,2.608159549391018,1.3325235159404294,0.8035618436983464,2.0983427971858584,0.7587771263412513,0.42954675271035037,0.8486717814441508,1.5466831023549923
gen=1_member=47,0.017997816118930494,0.12080154709540851,1.035935508992014,3.0698462536390103,1.256293689650597,2.118219923210458,2.4551980525916024,1.3389085440836546,2.5139418124975714,0.6198537727049023
gen=1_member=48,1.3954065945915226,2.822590356009432,1.3424364915719011,1.9840872431822403,0.9875305151659769,0.6125778026488967,2.472561848815925,3.07835979129858,2.033942746220306,2.152043236078893
gen=1_member=49,0.6907912308436848,3.111536275342486,1.6871995336345391,1.6038397843129721,1.568724154639225,0.3249921572857623,1.7796167208272282,2.8062409163538375,0.037871822469003946,0.9769216005096247
gen=1_member=50,0.6605786810097973,0.7233175065702837,0.48274685450589805,2.6453773873803383,2.412316293770288,2.648188396766354,1.8969257254205927,1.5604431890280126,1.3582525938056607,1.1515092982084387
gen=1_member=51,2.2243958487662545,3.094828102213154,0.34560299291203117,1.399027623779106,1.6688446420658065,0.31842865493300926,1.5757591879074138,2.679064779799601,2.475814983137956,2.6993522251264332
gen=1_member=52,0.12499488671740769,1.8153237847433805,0.6656590661289878,1.2130421252535641,2.4118976040823745,3.0351732173216437,1.992184461351598,0.8763247574627624,0.8919401239992593,0.5033515163638713
gen=1_member=53,2.2318477542211146,0.3689931286251426,1.1460463833010204,1.8053404974476541,2.2297418780782725,1.4373776756472065,2.6634921390818573,2.6890478370260733,2.5550769344305744,3.0402230653150792
gen=1_member=54,0.808096648864848,0.6117001342627816,2.9576506323272356,0.5423201293942597,3.03912802772952,2.5043732762367803,1.7985854242471369,1.2364801051562881,2.3755442137594978,3.0366511831796785
gen=1_member=55,1.3872888977333147,1.3528447919954305,2.6114998529570137,0.8847859915578747,0.11958492424670826,3.0986137979023898,2.5235826209911307,2.767712628703742,2.9827200445715376,0.7998937624372928
gen=1_member=56,0.23087537960757765,2.9615812422789025,2.6165154879039814,2.072277392100318,2.1960100674523995,1.2871093876276012,0.4295151932624268,0.9442453657829776,2.2451703447981175,1.5771741970597095
gen=1_member=57,2.325637118092654,2.8085617042961983,2.2860488919332913,0.28160380140987956,2.846529754468633,1.1806610779404938,0.44705039723327605,0.33922225640672793,1.4598155132284856,2.872686900343939
gen=1_member=58,2.557484001254951,0.26691392022975946,1.7209498757563,0.22398668903655167,2.1274931778454893,2.622252932513718,2.026008707689311,1.5393841946739246,2.353612774775697,1.0270806535828305
gen=1_member=59,0.580569045323821,2.149368876974157,0.7143554934485993,1.3127817356260412,2.0777526537297124,2.47482751597272,2.6038194832323485,2.2487888501524735,1.3641907363654102,0.759074553789605
gen=1_member=60,1.0727594914832088,0.060168028798836024,1.6053476956673391,0.7627217587970415,0.13656614439512874,0.9312448633836276,2.0309466156895506,1.8140563101812421,0.0736233464200168,0.03565014097312575
gen=1_member=61,0.3491755589531567,2.448771800124878,2.2451862826222446,2.313489314773468,2.6873433215974227,0.5708958799094891,1.6014897230008698,0.46045895318247426,0.23568092118197484,0.0055229230292469424
gen=1_member=62,1.510122461863135,1.786061824049361,1.511077767968632,0.7169864843663245,2.8944078589205797,0.48251843290355384,0.12088122649995267,3.122723582736305,0.37464089022638924,0.9894653949140901
gen=1_member=63,0.8150426425056514,0.24550849123886723,0.8629160625812731,0.7736005801392979,0.49664224490537284,0.3142322533260266,0.5689221606785346,0.8230021343569033,0.6374846516966406,1.5709369349112663
gen=1_member=64,1.2842319408812735,2.0337786699986204,2.2105576869266277,2.8418114849754534,2.2579656249477424,1.9651570323045535,2.976222774871188,0.6919904901706803,1.8622209870445672,2.782945348396215
gen=1_member=65,1.0891739440325474,0.5206190587148142,1.3742223384989238,1.594630460902255,1.1981088476517865,2.061263652959524,2.1661723596900937,3.0593768798895153,0.31227797135316826,1.0664816563594575
gen=1_member=66,0.9044197624874315,0.8304338086117334,2.104366145381136,1.6141675964578757,1.535066280008173,3.029450276028092,2.021078883734876,0.6070467979580795,0.01569882173741049,1.3228826951654302
gen=1_member=67,2.464369858415807,2.3318227354008587,0.7033130402922144,1.0025215337983417,2.1338951700021958,2.8811827393053138,1.4541635794762737,3.0638696665264393,0.8570625440221395,0.45535373892937603
gen=1_member=68,1.4207358416636873,2.18888597546695,2.152469518492293,1.2758260974637303,0.09020627330839465,1.2882346622214664,2.330979381018977,1.8848311074812103,1.722103985668604,1.3382283105374486
gen=1_member=69,1.1627944517778894,2.0741053424656766,0.3667866523483921,2.6700948442451624,0.12335014128689097,2.2807854084397237,1.3707784745846239,0.7694039600574684,1.6036577667198895,2.684724219733492
gen=1_member=70,1.1398897329879223,3.004329910349564,1.2553562433735095,3.063585078740793,2.746110224041233,0.42435348706031756,1.8999822247653135,1.180408139273686,1.9607434003035065,0.09193317225251456
gen=1_member=71,1.2099847374333061,2.502012838457218,1.64867881663316,1.2361761065490973,1.5936806330035311,1.0124295844211268,1.208619014079068,3.03407463465886,0.7257100557803986,2.2311377822484197
gen=1_member=72,0.4580515665399363,2.9404300965347696,1.5778492749593174,1.1051473136809284,2.8128700989941184,0.11410305588649051,0.3050704127503219,1.9357722523076537,2.676870071071784,2.94567110997136
gen=1_member=73,1.753391024208316,0.908791905589836,0.8922312042168666,0.41407819208463054,1.25987008486028,2.823179518951222,0.4391693696202192,1.4648813486739407,0.21619633733547816,1.5279333802354658
gen=1_member=74,2.2219179935273097,2.2471674885915265,0.5778669446928463,2.814442091591481,2.558835409547238,1.1524012949461062,0.34597128961303997,1.307375382591459,3.0836429553528966,2.8435243861799293
gen=1_member=75,2.5336659521702716,0.10031061271583784,0.07964723581832749,2.6289669192264986,2.1904818208216104,1.6012715720161712,2.302240149970466,1.1557022000646349,0.9921881230270394,0.13679813496379095
gen=1_member=76,0.6580926280453488,2.928371486923541,2.310062667087932,1.1196106512602535,0.2291642593651904,0.2643375544950608,1.09855566853358,0.5918799645725106,2.3186423314326676,2.1967930677018903
gen=1_member=77,0.380750487511644,1.473701832284999,1.6171221332550696,3.091400846104892,1.203737283640413,2.544196721814421,0.9380426564669526,2.578591515156963,0.06637390765412209,2.683547437729319
gen=1_member=78,1.2327712003514808,2.3921479904293217,0.9649952531696142,1.055092551908188,0.8770707945929748,2.096122918294886,0.48005811463419173,0.5075687650387193,0.6306414695828897,1.298350168144538
gen=1_member=79,2.5061707267521642,0.5148810866349562,1.7975852313060228,2.723317600353494,3.0630077468235415,2.5932153892119554,1.1312124751477635,2.2024651042148733,1.278002825208924,2.0359071624561795
gen=1_member=80,2.0332828108604146,2.933266198521486,1.4510089828954842,0.48123238243763766,2.7763377629627657,1.3162681159498353,2.5706447203739393,0.15046357052210296,0.2548725621425086,0.721692747750175
gen=1_member=81,2.2570374221225755,1.799593045947451,1.3567679806317938,0.12892351323857337,1.7954992898297077,3.0433213840989484,1.1579451973082056,1.7767913644074633,1.6738508921693926,2.3933973094940324
gen=1_member=82,1.9534433925401977,3.0556805202731203,3.0117574839291446,1.460071369560432,1.9039370303104437,0.12303595962313732,1.959918936468619,0.32519105255875047,0.1282366275586361,0.7157396040794397
gen=1_member=83,0.7056772084510523,0.6003753427524212,2.5801492193027373,2.5518774903046246,1.5806342613350897,2.514718997386398,0.18467046493528494,1.12378302426203,0.602366224131938,1.6388376762707848
